"","store_name","borough","year","store_address","latitude","longitude","type"
"2975","HALAL FOOD DELI CORP","Brooklyn",2014,"570 HANCOCK STREET",40.68443313,-73.93267394,"retail store"
"2976","KING CHOP CHEESE DELI AND GROCERY CORP","Bronx",2014,"620 EAST 178TH ST",40.84672073,-73.89255723,"retail store"
"2977","EXPRESS BLAKE DELI CORP","Brooklyn",2014,"1108 BLAKE AVE",40.67034059,-73.87714249,"retail store"
"2978","VECINDA HH DELI GROCERY & GROCERY CORP","Queens",2014,"37-07 61ST WOODSIDE",40.74917084,-73.90163189,"retail store"
"2979","NEW TOWN DELI AND GRILL CORP","Brooklyn",2014,"354 KINGS HIGHWAY",40.60467643,-73.97723641,"retail store"
"2980","BOLLA OPERATING CORP","Brooklyn",2014,"1193 MYRTLE AVE",40.69730941,-73.93333066,"retail store"
"2981","BOLLA OPERATING CORP","Brooklyn",2014,"1152 UTICA AVE",40.64486824,-73.929837,"retail store"
"2982","AL ZAID DELI & GROCERY CORP","Bronx",2014,"1539 WESTCHESTER AVE",40.82881678,-73.87846188,"retail store"
"2983","JJJ FISH INC","Brooklyn",2014,"205 SMITH ST",40.68497351,-73.99152077,"retail store"
"2984","JEFFERSON PHARMA LLC","Bronx",2014,"3058 THIRD AVE",40.82065594,-73.91253357,"retail store"
"2985","CHAPILANDIA DELI CORP","Queens",2014,"86-18 ROOSEVELT AVENUE",40.74798899,-73.87940812,"retail store"
"2986","LOJA GROCERY LLC","Bronx",2014,"2639 JEROME AVE",40.86683072,-73.89814066,"retail store"
"2987","BUKHARI INC","Brooklyn",2014,"750 CONEY ISLAND AVE",40.63924113,-73.96897672,"retail store"
"2988","LMX SUNNY LAUNDRY&CLEAN INC","Brooklyn",2014,"7523 NEW UTRECHT AVE",40.61499233,-74.00001222,"retail store"
"2989","67 GOURMET LLC","Manhattan",2014,"194 COLUMBUS AVE",40.77531324,-73.98055263,"retail store"
"2990","RUBI & RINA INC","Bronx",2014,"276 EAST 169TH STREET",40.83510639,-73.91271914,"retail store"
"2991","FAMILY DOLLAR STORES OF NEW YORK LLC","Bronx",2014,"130 E BURNSIDE AVE",40.85241984,-73.90484292,"retail store"
"2992","BORO MED CORP","Brooklyn",2014,"6512 14TH AVE",40.62438937,-73.99980209,"retail store"
"2993","SHELLYS IRISH DELI INC","Queens",2014,"56-34 66TH STREET",40.724873,-73.89869353,"retail store"
"2994","CVS ALBANY LLC","Manhattan",2014,"130 5TH AVE",40.73868148,-73.99188261,"retail store"
"2995","CVS ALBANY LLC","Manhattan",2014,"500 7TH AVE",40.75314244,-73.98929864,"retail store"
"2996","BROTHERS MARKET CORP","Queens",2014,"87-22 PARSONS BLVD",40.70849225,-73.80357612,"retail store"
"2997","YOUR PASTA LLC","Brooklyn",2014,"630 FLUSHING AVE STE 5149",40.69989502,-73.94819379,"retail store"
"2998","BODEGA CENTRAL LLC","Brooklyn",2014,"354 DEGRAW STREET",40.68292682,-73.99333771,"retail store"
"2999","362 GROCERY CORP","Bronx",2014,"362 WILLIS AVE",40.81180377,-73.92070584,"retail store"
"3000","CVS ALBANY LLC","Manhattan",2014,"140 CHURCH ST",40.71464708,-74.00838574,"retail store"
"3001","DOLLAR TREE STORES INC","Staten Island",2014,"429 THOMPKINS AVE",40.61570257,-74.07185443,"retail store"
"3002","GRAND CONCOURSE DELI INC","Bronx",2014,"200 E 170TH ST",40.8384602,-73.91356295,"retail store"
"3003","1 IN THE MIDDLE GROCERY INC","Manhattan",2014,"615 WEST 173RD ST",40.84468682,-73.93846617,"retail store"
"3004","TREMONT GOURMET DELI INC","Bronx",2014,"706 E TREMONT AVE",40.84516953,-73.89090482,"retail store"
"3005","VESSEL NY OPERATIONS LLC","Manhattan",2014,"328 E 59TH ST",40.75998756,-73.96309899,"retail store"
"3006","VESSEL NY OPERATIONS LLC","Manhattan",2014,"175 E 105TH ST",40.79119754,-73.94562498,"retail store"
"3007","JK BOTANICAL MARKET INC","Bronx",2014,"2220 BOSTON ROAD",40.85807561,-73.86787755,"retail store"
"3008","37 LIME TREE CORP","Queens",2014,"80-04 37TH AVE",40.74946396,-73.88596067,"retail store"
"3009","U&I DELI GROCERY CORP","Staten Island",2014,"191 BROAD ST",40.62422458,-74.08120185,"retail store"
"3010","SABANETA 046 GROCERY CORP","Brooklyn",2014,"1068 NOSTRAND AVE",40.66196904,-73.95092511,"retail store"
"3011","210 RIVINGTON DELI INC","Manhattan",2014,"210 RIVINGTON STREET",40.7184533,-73.98270082,"retail store"
"3012","NY GRILL & DELI INC","Manhattan",2014,"1938 MADISON AVE",40.80539401,-73.94109105,"retail store"
"3013","VERAS GROCERY INC","Brooklyn",2014,"4522 3RD AVENUE",40.65022025,-74.01238885,"retail store"
"3014","CORNER FRESH MARKET CORP","Bronx",2014,"1133 MORRIS AVE",40.83163175,-73.9152426,"retail store"
"3015","ASHFORD EXPRESS DELI CORP","Brooklyn",2014,"797 A STANLEY AVE. NUM A",40.66133948,-73.8796154,"retail store"
"3016","1225 AMSTERDAM MARKET LLC","Manhattan",2014,"1225 AMSTERDAM AVE",40.80957888,-73.95881852,"retail store"
"3017","1436 DELI CORP","Brooklyn",2014,"1436 MYRTLE AVE",40.69881526,-73.91729608,"retail store"
"3018","CR7 GOURMET CORP","Manhattan",2014,"26 1ST AVE",40.72374409,-73.98790096,"retail store"
"3019","EL SITIO DELI GROCERY CORP","Bronx",2014,"1307 EDWARD L GRANT HWY",40.83924743,-73.92167973,"retail store"
"3020","13 STAR DELI AND GROCERY 1 CORP","Brooklyn",2014,"536 RALPH AVE",40.67114505,-73.92251801,"retail store"
"3021","FAMOUS GUYS GROCERY CORP","Brooklyn",2014,"783 HICKS STREET",40.6761195,-74.00492309,"retail store"
"3022","AIDEN FINE FOOD DELI CORP","Queens",2014,"89-01 80TH STREET",40.68862228,-73.86120556,"retail store"
"3023","6902 D HEIGHTS DELI & GROCERY CORP","Brooklyn",2014,"6902 13TH AVENUE",40.62369216,-74.0041243,"retail store"
"3024","SKYLINE DELI & GRILL CORP","Brooklyn",2014,"89 MONTAGUE ST",40.69530186,-73.99567257,"retail store"
"3025","CASA AMERICA CORP","Queens",2014,"102-05 ROOSEVELT AVE",40.74986126,-73.86396848,"retail store"
"3026","TRADER JOES EAST INC","Manhattan",2014,"405 E 59TH ST",40.75973129,-73.96123519,"retail store"
"3027","NEW STADIUM DISCOUNT INC","Bronx",2014,"880 RIVER AVE",40.82830359,-73.92548235,"retail store"
"3028","STILLWELL 86 DELI&GRILL INC","Brooklyn",2014,"2570 86TH ST",40.59675993,-73.98557624,"retail store"
"3029","CHANG GIANG SUPERMARKET INC","Queens",2014,"40-33 MAIN ST",40.75870006,-73.82948869,"retail store"
"3030","WILD SUSHI CORP","Brooklyn",2014,"200 SCHERMERHORN ST (BRKLN FARE)",40.6886815,-73.98565075,"retail store"
"3031","CAVIAR MARKET LLC","Brooklyn",2014,"212 HIGHLAWN AVE",40.60344404,-73.9780197,"retail store"
"3032","LA CHAPEL DELI GROCERY CORP","Bronx",2014,"3429 THIRD AVE",40.82920829,-73.90683806,"retail store"
"3033","HARTLAND SUPERMARKET LLC","Brooklyn",2014,"605 HART STREET",40.69799584,-73.92771747,"retail store"
"3034","GILBERT PLACE DELI GROCERY INC","Bronx",2014,"1204 GILBERT PLACE",40.81774902,-73.88811541,"retail store"
"3035","HAVEMEYER CONVENIENCE STORE INC","Brooklyn",2014,"149 HAVEMEYER ST",40.71171694,-73.95734297,"retail store"
"3036","STOP ONE FRESH GROCERY CORP","Brooklyn",2014,"624 WILSON AVE",40.68937095,-73.9060215,"retail store"
"3037","ENTRE AMIGOS GROCERY CORP","Queens",2014,"84-11 ELMHURST AVE",40.74224006,-73.88079356,"retail store"
"3038","RAMS DELI & PIZZA INC","Bronx",2014,"574 E FORDHAM RD",40.85863405,-73.88587241,"retail store"
"3039","CENTRAL PARK DELI & ORGANIC FOOD INC","Manhattan",2014,"405 CENTRAL PARK W",40.79441371,-73.96290662,"retail store"
"3040","15908 DELI GOURMET CORP","Manhattan",2014,"159-08 HARLEM RIVER DR",40.83223026,-73.93563778,"retail store"
"3041","LAS MARIA DELI CORP","Brooklyn",2014,"889 SUTTER AVE",40.67090646,-73.88570242,"retail store"
"3042","538 JJ SUPERMARKET CORP","Queens",2014,"536-538 BEACH 25TH ST",40.59945291,-73.76107786,"retail store"
"3043","18TH GOURMET DELI AND GRILL INC","Brooklyn",2014,"6318 18TH AVE",40.61999779,-73.98950819,"retail store"
"3044","TARGET CORPORATION","Manhattan",2014,"237 W 42ND ST",40.75684523,-73.98844125,"retail store"
"3045","125 CONVENIENT INC","Queens",2014,"124-32 ROCKAWAY BLVD",40.67523231,-73.81278003,"retail store"
"3046","CASTEL EXPRESS GOURMET DELI INC","Bronx",2014,"2170 WESTCHESTER AVE",40.83402039,-73.8519376,"retail store"
"3047","MYRTLE BIEDRONKA INC","Queens",2014,"60-15 MYRTLE AVE",40.70065404,-73.89769492,"retail store"
"3048","Y&A HALAL MEAT & GROCERY MARKET INC","Brooklyn",2014,"4722 8TH AVE",40.6425084,-74.00248195,"retail store"
"3049","LAITH GOURMET DELI INC","Bronx",2014,"1286 WASHINGTON AVE",40.83270908,-73.90595612,"retail store"
"3050","UNIONPORT CANDY LLC","Bronx",2014,"1541 UNIONPORT ROAD",40.83670167,-73.85736732,"retail store"
"3051","MS DELI CORP","Brooklyn",2014,"1961 FULTON ST",40.67872015,-73.91659711,"retail store"
"3052","BROOKLYN FRENCH BAKERS LLC","Brooklyn",2014,"273 COLUMBIA ST",40.68276245,-74.00365039,"retail store"
"3053","SHAKS DELI CORP","Brooklyn",2014,"502 CLARKSON AVE",40.65575269,-73.94274991,"retail store"
"3054","BIFULCOS PICKLE WORKS LLC","Staten Island",2014,"1116 TARGEE ST.  (AKA 1120)",40.60058815,-74.09176774,"retail store"
"3055","GRAND ADVANCE TRADING INC","Manhattan",2014,"123 BOWERY",40.71815985,-73.99478325,"retail store"
"3056","BAJWA GROCERY LLC","Queens",2014,"104 03 47TH AVE",40.74590643,-73.85939096,"retail store"
"3057","ADEN DELI GROCERY AND MORE CORP","Brooklyn",2014,"5923 4TH AVENUE",40.64085838,-74.0181297,"retail store"
"3058","DOORDASH ESSENTIALS LLC","Brooklyn",2014,"285 KINGS HWY",40.60529359,-73.97996455,"retail store"
"3059","DOORDASH ESSENTIALS LLC","Queens",2014,"45-35 36TH ST",40.74305239,-73.92903401,"retail store"
"3060","DOORDASH ESSENTIALS LLC","Manhattan",2014,"152 W 25TH ST",40.7449814,-73.99397591,"retail store"
"3061","DOORDASH ESSENTIALS LLC","Manhattan",2014,"21 ASTOR PLACE",40.73003688,-73.99183014,"retail store"
"3062","SHIVRAMS CARIBBEAN FOODS INC","Brooklyn",2014,"1417 NOSTRAND AVE",40.65186491,-73.9495229,"retail store"
"3063","BRANDS FOOD SELLERS 2 INC THE","Brooklyn",2014,"237-243 AVENUE U",40.5968629,-73.97545953,"retail store"
"3064","M&S SARAH CORP","Staten Island",2014,"180 WEST SERVICE RD",40.58914137,-74.19422251,"retail store"
"3065","KINGS DELI & CONVENIENCE INC","Manhattan",2014,"319 E HOUSTON ST",40.72102449,-73.98296812,"retail store"
"3066","215 FINEST DELI & GRILL CORP","Brooklyn",2014,"215 4TH AVE",40.67720927,-73.98292781,"retail store"
"3067","AVE Y GOURMET BASKET AND GRILL INC","Brooklyn",2014,"3773 NOSTRAND AVE",40.59187839,-73.94003803,"retail store"
"3068","714 COURTLANDT DELI CORP","Bronx",2014,"714 COURTLANDT AVE",40.82051542,-73.91759045,"retail store"
"3069","R&A MEAT MARKET LLC","Bronx",2014,"3818 EAST TREMONT AVENUE",40.82467356,-73.82058224,"retail store"
"3070","H&H 4023 DELI GROCERY INC","Brooklyn",2014,"4023 8TH AVENUE",40.64618336,-73.99824976,"retail store"
"3071","RAYEN DISCOUNT INC","Bronx",2014,"240 E 204TH ST",40.87409179,-73.88463264,"retail store"
"3072","CONEY ISLAND DISCOUNT INC","Brooklyn",2014,"2753 CONEY ISLAND AVENUE",40.58928185,-73.96030555,"retail store"
"3073","RIVERSIDE CONVENIENCE INC","Manhattan",2014,"608 W 139TH ST",40.82303892,-73.95440788,"retail store"
"3074","ARIF DISCOUNT MART INC","Brooklyn",2014,"661 CLASSON AVE",40.67773884,-73.95890075,"retail store"
"3075","RATTAN PETROLEUM 2 INC","Brooklyn",2014,"677 KENT AVENUE",40.70088706,-73.96249407,"retail store"
"3076","FOOD MARKET GROCERY STORE INC","Bronx",2014,"305 E 181ST STREET",40.85411084,-73.89904482,"retail store"
"3077","OCK EXOTIC DELI CORP","Bronx",2014,"732-734 ASTOR AVE",40.85947945,-73.86610503,"retail store"
"3078","3902 DELI CORP","Brooklyn",2014,"3902 9TH AVENUE",40.64592755,-73.99533897,"retail store"
"3079","STAR FOOD MART AND DELI CORP","Manhattan",2014,"301 EAST 4TH STREET",40.72228455,-73.97991007,"retail store"
"3080","EL PROVOCON DELI GROCERY CORP","Bronx",2014,"622-624 MANIDA ST - STORE 1",40.81232148,-73.88769598,"retail store"
"3081","HASAN SUPERMARKET INC","Bronx",2014,"2165 STARLING AVE",40.83659619,-73.85315952,"retail store"
"3082","DUANE READE INC","Manhattan",2014,"700 8TH AVE STE G4",40.75874578,-73.98846632,"retail store"
"3083","BFK GROCERY CORP","Brooklyn",2014,"546 MIDWOOD STREET",40.66053808,-73.94228463,"retail store"
"3084","PEETYS CONVENIENCE STORE INC","Queens",2014,"38-80 13TH STREET",40.75110566,-73.94638475,"retail store"
"3085","EL CATRIN LLC","Bronx",2014,"508 WILLIS AVE",40.81509057,-73.91829755,"retail store"
"3086","PALISADES FUELS INC","Bronx",2014,"902 SOUNDVIEW AVE.",40.82310254,-73.86783612,"retail store"
"3087","BEST BUY 24HR BAGELS CORP","Brooklyn",2014,"2809 CROPSEY AVE",40.5863305,-73.98797698,"retail store"
"3088","DAY & NIGHT CONVENIENCE II CORP","Brooklyn",2014,"186 SCHOLES ST STORE A",40.70887065,-73.94157368,"retail store"
"3089","CINDYS DELI CORP","Staten Island",2014,"2154 RICHMOND TER",40.64013821,-74.13496312,"retail store"
"3090","173 DELI GROCERY CORP","Queens",2014,"173-02 JAMAICA AVE",40.70776483,-73.78655591,"retail store"
"3091","NEW LEADER HALAL MEAT 1 COPR","Brooklyn",2014,"4702 THIRD AVE",40.64943973,-74.01319016,"retail store"
"3092","F&A GOURMET DELI INC","Bronx",2014,"4402 WHITE PLAIINS RD",40.89857382,-73.853977,"retail store"
"3093","LUS LICENSING LLC","Manhattan",2014,"2187 FREDERICK DOUGLASS BLVD",40.80605551,-73.95441249,"retail store"
"3094","JAIDEN GROCERY INC","Brooklyn",2014,"276 ALBANY AVE",40.67123704,-73.93938181,"retail store"
"3095","VALAM FOOD INC","Queens",2014,"156-18 45TH AVENUE",40.75669113,-73.80944798,"retail store"
"3096","SOHA MARKETPLACE INC","Manhattan",2014,"301 W 96TH STREET",40.79555047,-73.97349976,"retail store"
"3097","NEIGHBORHOOD GROCERY AND DELI FOOD CORP","Queens",2014,"115-25 14TH ROAD",40.78554859,-73.83553129,"retail store"
"3098","ASK GROCERY INC","Brooklyn",2014,"4504 5TH AVE",40.64784092,-74.0076768,"retail store"
"3099","BCC DELI CORP","Bronx",2014,"88 W 181ST STREET",40.85685768,-73.9088747,"retail store"
"3100","NEW SPRING DELI CORP","Bronx",2014,"651 EAST 187TH STREET",40.85493018,-73.88600384,"retail store"
"3101","THOMAS DELI CORP","Manhattan",2014,"2240 2ND AVE",40.79635794,-73.93802838,"retail store"
"3102","HEAVENLY GREEN DELI INC","Brooklyn",2014,"80 DEKALB AVENUE",40.68975044,-73.97994276,"retail store"
"3103","CHM SUSHI INC","Manhattan",2014,"733 AMSTERDAM AVE",40.79365641,-73.97032134,"retail store"
"3104","SUSHI MARU EXPRESS INC","Manhattan",2014,"504 COLUMBUS AVE",40.78540114,-73.9730576,"retail store"
"3105","AJ WORLD TRADING INC","Brooklyn",2014,"7010 18TH AVE",40.61611991,-73.9934362,"retail store"
"3106","18TH AVE BAGELS CORP","Brooklyn",2014,"7015 18TH AVE",40.61584431,-73.99331324,"retail store"
"3107","SMA GROCERY CORPORATION","Bronx",2014,"4643 WHITE PLAINS RD",40.90314674,-73.85084435,"retail store"
"3108","FRAGRANCE GROCERY & 99C PLUS INC","Brooklyn",2014,"8019 18TH AVENUE",40.61000967,-73.99919767,"retail store"
"3109","PARADISE 786 GROCERY INCORPORATED","Brooklyn",2014,"2159 BATH AVE",40.59893935,-73.99764316,"retail store"
"3110","BROOK AVE CONVENIENCE CORP","Bronx",2014,"487 BROOK AVE",40.8134996,-73.91597283,"retail store"
"3111","HALSEY & LEWIS LLC","Brooklyn",2014,"480A MADISON STREET",40.68596161,-73.93888065,"retail store"
"3112","IT' SUGAR LLC","Manhattan",2014,"151 W 34TH ST MEZZANINE",40.75105438,-73.99033171,"retail store"
"3113","E Y A DELI GROCERY CORP","Brooklyn",2014,"463 LIBERTY AVE",40.67507934,-73.89264524,"retail store"
"3114","ESAY1 DELI CORP","Manhattan",2014,"2463 ADAM CLAYTON POWELL JR BLVD",40.82044636,-73.93973742,"retail store"
"3115","MADE IN MEXICO DELI GROCERY CORP","Bronx",2014,"1764 EAST 174TH STREET",40.83469081,-73.86866252,"retail store"
"3116","GOURMET ISLAND LLC","Staten Island",2014,"2107 RICHMOND ROAD",40.58175058,-74.112119,"retail store"
"3117","EXPRESS DELI & COFFEE CORP","Brooklyn",2014,"140 WORTMAN AVE",40.6556581,-73.88766077,"retail store"
"3118","CELTIC DELI CORP","Queens",2014,"43-02 48TH AVENUE",40.73948702,-73.92200151,"retail store"
"3119","184 KING DELI GROCERY LLC","Bronx",2014,"2374 JEROME AVE",40.86062052,-73.9023063,"retail store"
"3120","SUPREMO FOOD MARKET CORP","Queens",2014,"93-34 43RD AVE",40.74419019,-73.87126636,"retail store"
"3121","SHOGY MARKETPLACE CORP","Manhattan",2014,"196 1ST AVENUE",40.729855,-73.98345134,"retail store"
"3122","HEALTHY EATS DELI CORP","Bronx",2014,"527 E 137TH ST",40.80668809,-73.91896131,"retail store"
"3123","173RD GOURMET DELI CORP","Bronx",2014,"1680 CLAY AVE",40.84355732,-73.9047674,"retail store"
"3124","97 US DELI CORP","Queens",2014,"9704 ROCKAWAY BLVD",40.68012324,-73.84169827,"retail store"
"3125","BARI SUPER MARKET LLC","Bronx",2014,"1412 CASTLE HILL AVENUE",40.83614168,-73.85196535,"retail store"
"3126","SEVEN SEAS WESTERLY LLC","Manhattan",2014,"911 8TH AVE",40.76497211,-73.9843881,"retail store"
"3127","PARAM FOODS INC","Queens",2014,"48-32 104TH ST",40.74424849,-73.85893021,"retail store"
"3128","JUICE PRESS LLC THE","Manhattan",2014,"1321 3RD AVE N",40.7720228,-73.95872229,"retail store"
"3129","JJM DELI GROCERY CORP","Bronx",2014,"713 E 138TH STREET",40.8051358,-73.91306096,"retail store"
"3130","SAM DO SUPERMARKET CORP","Brooklyn",2014,"237 ROGERS AVE",40.66835844,-73.95327842,"retail store"
"3131","AVADH CONVENIENCE INC","Queens",2014,"3714 BROADWAY",40.75939308,-73.92015934,"retail store"
"3132","TRADER JOE'S EAST INC","Brooklyn",2014,"200 KENT AVENUE",40.71789729,-73.96450061,"retail store"
"3133","J & D NUTRITION CORP","Bronx",2014,"1601 WILLIAMSBRIDGE RD",40.84709448,-73.84933058,"retail store"
"3134","ALLERTON GROCERY & CONVENIENCE CORP","Bronx",2014,"685 ALLERTON AVENUE",40.86557938,-73.8678405,"retail store"
"3135","1872 FULTON DELI & GROCERY 1 INC","Brooklyn",2014,"1872 FULTON STREET",40.67892551,-73.92477425,"retail store"
"3136","242 GOURMET DELI INC","Brooklyn",2014,"242 CENTRAL AVENUE",40.69715086,-73.92374076,"retail store"
"3137","BITES DELIGHT DELI CORP","Manhattan",2014,"2536 8TH AVE",40.8165304,-73.9464555,"retail store"
"3138","MY DELI & GRILL INC","Bronx",2014,"1201 CASTLE HILL AVE",40.83201388,-73.85125724,"retail store"
"3139","WALID CORP","Staten Island",2014,"19 FORT PLACE",40.6420743,-74.07899791,"retail store"
"3140","YDHNY INC","Brooklyn",2014,"25 N 5TH ST",40.71935598,-73.96302586,"retail store"
"3141","MADISON DELI & GRILL NY CORP","Brooklyn",2014,"383 NOSTRAND AVE",40.68463991,-73.95028591,"retail store"
"3142","BAKEHOUSE FACTORY LLC","Queens",2014,"30-30 47TH AVE SUITE 160",40.74297729,-73.93648418,"retail store"
"3143","19 KINGS DELI GROCERY CORP","Brooklyn",2014,"1906 AVENUE Y",40.59040192,-73.95077667,"retail store"
"3144","NEW WEN DE FOOD INC","Manhattan",2014,"123-125 MOTT STREET",40.71815503,-73.9970498,"retail store"
"3145","CLINTONS EXOTIC PLUS CORP","Manhattan",2014,"76 CLINTON STREET",40.71891133,-73.98505279,"retail store"
"3146","TOP FRUITS AND VEGETABLES CORP","Bronx",2014,"1057 SOUTHERN BLVD",40.82482741,-73.8921243,"retail store"
"3147","2020 GOURMET DELI CORP","Manhattan",2014,"2020 MADISON AVE",40.80782845,-73.93934803,"retail store"
"3148","MCGRAW PHARMACY INC","Bronx",2014,"2048 MCGRAW AVE",40.83543022,-73.85615328,"retail store"
"3149","BRONXDALE ENTERPRISE INC","Bronx",2014,"2090 BRONXDALE AVE",40.85223598,-73.8682487,"retail store"
"3150","ALL AMERICAN ORGANIC SHOP INC","Brooklyn",2014,"162 WYCKOFF AVE",40.70233503,-73.9162729,"retail store"
"3151","TITIS MERCADITO AND MORE CORP","Queens",2014,"160-05 46TH AVE GROUND FL",40.75400448,-73.80647869,"retail store"
"3152","MYTOWN GROCERY INC","Brooklyn",2014,"5206 7TH AVENUE",40.64125019,-74.00737421,"retail store"
"3153","MINNANO TAIYO INC","Queens",2014,"42-02 43RD AVE",40.74517119,-73.92069045,"retail store"
"3154","MK HALAL AND TRADING CORPORATION","Bronx",2014,"2610 THIRD AVE",40.81203382,-73.92510256,"retail store"
"3155","WILD SUSHI CORP","Brooklyn",2014,"72 WYCKOFF AVE",40.70482513,-73.92026528,"retail store"
"3156","IGNITE USA INC","Bronx",2014,"706 LYDIG AVE",40.85440253,-73.86733566,"retail store"
"3157","SISTER SEAFOOD CORP","Brooklyn",2014,"93 ROCKAWAY PARKWAY",40.66423157,-73.92325452,"retail store"
"3158","NEW SANTINOS GOURMET DELI CORP","Staten Island",2014,"409 FOREST AVE",40.63099288,-74.10311432,"retail store"
"3159","ZAHRA HALAL MEAT I CORP","Brooklyn",2014,"6926 5TH  AVE",40.63290022,-74.02140728,"retail store"
"3160","URBAN MARKET CORP","Brooklyn",2014,"1212 AVENUE M",40.61763506,-73.96226289,"retail store"
"3161","BUENA VISTA DELI GROCERY CORP","Bronx",2014,"650-652 PROSPECT AVE",40.81556591,-73.9030937,"retail store"
"3162","MI CHAPINCITA QUETZAL CORP","Bronx",2014,"1093 SOUTHERN BLVD",40.82586647,-73.89212807,"retail store"
"3163","ALBARONCIO INC","Manhattan",2014,"60 E 4TH STREET",40.72663228,-73.99070588,"retail store"
"3164","KHALED DELI GROCERY CORP","Brooklyn",2014,"1502 NEPTUNE AVE",40.57899046,-73.98323308,"retail store"
"3165","GRAND CENTRAL SI LLC","Staten Island",2014,"533 PORT RICHMOND AVE",40.62978719,-74.140176,"retail store"
"3166","SAM NATURAL DELI CORP","Brooklyn",2014,"281 NOSTRAN AVE",40.6890151,-73.95115075,"retail store"
"3167","VANSH FOODMART INC","Queens",2014,"118-22 ATLANTIC AVE",40.69386545,-73.82808505,"retail store"
"3168","D&J GROCERY SPANISH FOOD INC","Brooklyn",2014,"927 GRAND STREET",40.71294455,-73.93715373,"retail store"
"3169","2421 GARY UPTOWN WHOLE FOODS LLC","Manhattan",2014,"2421 BROADWAY",40.7904611,-73.97518628,"retail store"
"3170","GOURMET DELI & GRILL ZONE INC","Brooklyn",2014,"629 CHURCH AVE",40.64556557,-73.97326465,"retail store"
"3171","LUS LICENSING LLC","Queens",2014,"19-30 37TH STREET",40.77896423,-73.90171488,"retail store"
"3172","ARIANA FOOD MARKET INC","Staten Island",2014,"900 HYLAN BLVD",40.5980888,-74.07263186,"retail store"
"3173","SHANDAR PHARMACY INC","Brooklyn",2014,"3064 CONEY ISLAND AVE STORE 4",40.5813643,-73.9602706,"retail store"
"3174","SMALL AND MIGHTY KRUPA INC","Manhattan",2014,"30 ROCKEFELLER CENTER",40.75883547,-73.97881414,"retail store"
"3175","LADERACH USA INC/ LADERACH SEVENTH AVE L","Manhattan",2014,"745 SEVENTH AVENUE",40.76071142,-73.9833086,"retail store"
"3176","TINOS SEAFOOD LTD","Bronx",2014,"540 WEST 235TH STREET",40.88542626,-73.90922079,"retail store"
"3177","ALL HALAL MEAT INC","Brooklyn",2014,"4112 18TH AVE",40.63194808,-73.97495142,"retail store"
"3178","NILKANTH DELI & GROCERY INC","Queens",2014,"75-51 67TH DRIVE",40.7117557,-73.87554833,"retail store"
"3179","ARTION BAKERY LLC","Queens",2014,"23-18 31ST STREET",40.77405093,-73.91353193,"retail store"
"3180","EASY BUY STORE INC","Queens",2014,"90-22 JAMAICA AVE",40.69287433,-73.85401556,"retail store"
"3181","ROCHESTER GOURMET CORP","Brooklyn",2014,"22 ROCHESTER AVE",40.67832565,-73.92758554,"retail store"
"3182","PRIZE PARAGON 2 INC","Queens",2014,"162-01 46TH AVENUE",40.7537746,-73.80041048,"retail store"
"3183","MAIN STREET CONVENIENCE INC","Queens",2014,"69-58 MAIN STREET",40.72973463,-73.82359386,"retail store"
"3184","101-04 METRO INC","Queens",2014,"101-04 METROPOLITAN AVENUE",40.71034272,-73.85171699,"retail store"
"3185","EMPIDE DELI GROCERY INC","Bronx",2014,"511 EAST 138TH STREET",40.8076277,-73.91897271,"retail store"
"3186","TEAM RD DELI GROCERY CORP","Bronx",2014,"306 EAST 178TH STREET",40.84991222,-73.90242021,"retail store"
"3187","LONGWOOD FISH MARKET #1 INC","Bronx",2014,"410 E 148TH STREET",40.81495365,-73.91748618,"retail store"
"3188","ABC FOOD MARKET CORP","Brooklyn",2014,"3202 CHURCH AVE",40.65079064,-73.94750379,"retail store"
"3189","CARNICERIA PRIME RIBS INC","Brooklyn",2014,"7214 3RD AVENUE",40.63316639,-74.02726279,"retail store"
"3190","LOYALTY DELI CORP","Bronx",2014,"1512 BOONE AVE",40.83237041,-73.88536438,"retail store"
"3191","784 DELI GROCERY INC","Bronx",2014,"784 E 163RD STREET",40.822506,-73.90289874,"retail store"
"3192","120 FRESH MARKET INC","Queens",2014,"120-01 LIBERTY AVE",40.68681003,-73.82308114,"retail store"
"3193","117 FRESH MARKET INC","Queens",2014,"117-20 LIBERTY AVE",40.68589242,-73.82512163,"retail store"
"3194","FANTASY DELI GROCERY CORP","Brooklyn",2014,"49 KINGSLAND AVE",40.71772626,-73.94038901,"retail store"
"3195","GARDEN GOURMET DELI CORP","Brooklyn",2014,"570 ALBANY AVE",40.66066863,-73.93995739,"retail store"
"3196","RH DELI GROCERY CORP","Bronx",2014,"1971 GRAND AVENUE",40.85219931,-73.9110032,"retail store"
"3197","MTB HALAL INC","Bronx",2014,"1104 WEBSTER AVE",40.82947266,-73.91098819,"retail store"
"3198","GOURMET DELI GROCERY 3 CORP","Brooklyn",2014,"1098 CLARKSON AVE",40.65986761,-73.92180026,"retail store"
"3199","ZOA 73 MARKETPLACE INC","Manhattan",2014,"1359 FIRST AVENUE",40.76846672,-73.95560584,"retail store"
"3200","SARA DELI MINIMART INC","Brooklyn",2014,"4511 AVE L",40.6234275,-73.93166124,"retail store"
